,sentence,label,split
1843,le van thuan p r o g r m e r w e b background information education thedanh@gmailcom danangvietnam career goal vietnamkorea information communication technology university year student major information technology project participation design website link producthttpsbitlycomvngrur work small project web end font laravel framework end design hope intern php personal skill web programming laravel framework php fontend web knowledge object orient opp java basic knowledge html css boostrap javascript sqljava programming object orient basic knowledge php know use git basic level award complete project java swing web hobby code free time listen music play sport,1,train
1844,education passerelle numerique vietnam oct oct major information technology activity social environment project group green pen july october member,1,train
1845,organize recycle garbage collection community,0,train
1846,organize recycle ballpoint pen gut replace pen lead,0,train
1847,organize donation project fund build renovate school,0,train
1848,programing knowledge,0,train
1849,nguyen van sy web intern,0,train
1850,synguyen@student passerellesnumerique org son tra da nang skill good teamwork analytical skill problem solve programming oop,0,train
1851,java objective seek position mobile developer utilize develop skill work try learn good fulfill company mission development grateful good opportunity promotion job interest soccer music play game,0,train
1852,vietnamese english,1,train
1853,reference dinh vo cong teacher passerelle numerique vietnam dinhcong@passerellesnumeriquesorg,0,train
1854,c project student management oct nov,0,train
1855,leader,1,train
1856,analyze customer demand develop function manage student,0,train
1857,project score point think ability database project manage online shop march april leader,0,train
1858,analyze database divide task member design database build relationship database construct datum query project score point,0,train
1859,java project develop online sale app,1,train
1860,october december leader,0,train
1861,analyze customer demand divide task member build analyze relationship,0,train
1862,class,0,train
1863,develop function feature,0,train
1864,project score point,0,train
1865,javafx project manage shop app december leader divide task member develop datum,0,train
1866,structure,0,train
1867,build interface app develop function app apply oop knowledge,0,train
1868,web project build hotel website december leader design interface development website function,0,train
1869,merge debug code feature member,1,train
1870,objective hi everybody kien senior danang university science technology mymajor information technology believe interesting field future hope togive society responsible person soon hope spend lot time learningabout statistical model advanced machine learn vo ta kien internship,1,train
1871,nam,0,train
1872,kienlushsh@gmailcom,0,train
1873,nguyen luong bang tp da nang,0,train
1874,httpfbcomkienvota skill python ai htmlcss bootstrap english hobby office information technology sport soccer volleyball learn new technology project smart plant monitor system feature monitor tree conditionfresh wilt plant monitor temperature humidity light automatic plant watering role member contribute build server datum collection python flask framework app order food mobile technology feature order food online role member java programming monitorcpu feature monitor cpu ram memory role owner c programming paper topic regression feature predict topic article vietnam role leader contribute build server build model datum collection python django framework search image feature display relevant image role member contribute build server datum collection python django framework educational training time present university danang university science andtechnology major information technology time khoa hoc kanbancodegym major information technology,1,train
1875,ho tan trieu backend developer location da nang viet nam experience backend developer papagroup technology httpspapagroupnet ongoing da nang viet nam key member handle important feature backend project mplify event httpsmplifyeventscom platform event management interaction join middle project,1,train
1876,code feature backend frontend interactive tool survey luckydraw business match announcement question answer bhselearne platform event management interaction project start,1,train
1877,code feature backend course class question exam bank online meet room learn exam hamaben web application japanese client people university order food join update,1,train
1878,phplaravel advanced education engineer duy tan university da nang viet nam industry expertise english,1,train
1879,read good write good listen good,0,train
1880,speak good communication good leadership good teamwork good,0,train
1881,phan van vu fresher developer,1,train
1882,birthday address vu lap lien chieu da nang phone email phanvuars@gmailcom facebook fbcomphanvu linkedln linkedlncominphanvanvu web developer experience java php wish chance learn hone exist programming skill believe use learn help pursue goal colleague company ambition look forward meet new talented friend colleague,0,train
1883,java php javascript htmlcss,1,train
1884,framework bootstrap spring framework angular,1,train
1885,database sql server mysql postgresql,1,train
1886,php developer giitawa time present,1,train
1887,participate build hospital management system php core,1,train
1888,work group perform work require group leader base specific description sure website software project build accordance requirement,0,train
1889,participate brainstorm session come work idea,0,train
1890,participate work end end segment product,0,train
1891,work build project high practicality efficiency,0,train
1892,address compatibility issue multiple browser technology php postgresql htmlcssj,1,train
1893,intern frontend developer softworld vietnam time,1,train
1894,design ux ui base requirement stackholder,1,train
1895,develop fix application defect base requirement technology htmlcssj sassscss bootstrap angular fpt polytechnic,1,train
1896,major information technology education good gpa project,1,train
1897,home space fpt polytechnic description website realestate sector aim small medium company individual website necessary function realestate sector user manager team size role engineer student responsibility,0,train
1898,end design database generate database spring datum jpa build api statistic end design ui restful api develop fix bug web defect base requirement tester documentation report test case,1,train
1899,technology spring framework htmlcssj angular mysql accomplishment learn new angular framework,1,train
1900,ide intellij ide visual studio code mysql workbench website electronic commerce softworld vietnam description website electronic commerce website business sell product online internet team size role end developer responsibility design uiux restful api develop fix bug web defect base requirement technology htmlcssj sassscss bootstrap angular accomplishment learn angular framework sassscss restful api ide intellij ide visual studio code,1,train
1901,nguyen tat thang intern reactjs dev nam thangtat@gmailcom da nang city httpfbcomtatthang,0,train
1902,career goal link github httpsgithubcomthangnguyen want try experience process work professionally company work professional environment opportunity develop personal capacity professional knowledge professional ethic enhance experience,0,train
1903,skill nodejs reactjs english,1,train
1904,education university greenwich information technology gpa,1,train
1905,project limupa website owner project ecommerce website main function create product comment search payment paypal chatbot run website platform link website httpshsidfvusdvsdvsdvsdvsdherokuappcom cms system developer cms small scale website aim managingstudent report article university link github httpsgithubcomtaulataimasterscrum,0,train
1906,nguyen thi thuy frontend intern,1,train
1907,b le huu trac son tra da nang thuynguyen@studentpasserellesnumeriquesorg help improve professional skill new thing industry improve skill efficiency learn company experience skill project management teamwork time management presentation adaptability flexibility programming html css javascript c java sql activity da english application coder researcher search datum code datum spend management reference mr vo cong dinh trainer dinhcong@passerelle numeriquesorg education passerellesnumerique vietnam danavtc diploma information technology nd year student experience web project restaurant management coder jan feb,1,train
1908,construct structural property presentation design interface restaurant menu design detail dish create review product design contact restaurant oop project team leader library management oct nov,0,train
1909,construct structural property library management design interface draw use case write report develop feature database project library management team leader aug sep,0,train
1910,search datum analyze datum design table accord nf standard create relationship table write query manage member work,0,train
1911,duong huy nguyen student phone address huynh van nghe ngu hanh son da nang email facebook duoonghuy@gmailcom fbcomduoonghuy summary job goal kid grow poor countryside da shortterm nang city aspire change life strongly,0,train
1912,complete college graduation passion information technology way,0,train
1913,fressher bap fulfill dream major software,1,train
1914,accumulate experience work well engineer fpt university,1,train
1915,hope join,0,train
1916,learn technology spring mvc bap help achieve dream help hibernarte javascript company grow strong day day,0,train
1917,learn frontend excellent student consecutive year,1,train
1918,project manager create software honorable student semester spring,0,test
1919,build new relationship corporate environment longterm,0,test
1920,java fullstack developer,1,train
1921,participate large project vietnamese apply fresher java education nguyen trai high school fpt university da nang skill technique,1,train
1922,java core,1,train
1923,jsp servlet,1,train
1924,database sqlserver,1,train
1925,datum structure algorithm,1,train
1926,experience work git,1,train
1927,english read listen,1,train
1928,work group,0,test
1929,critical think,0,test
1930,aggressive enthusiastic work,0,test
1931,ho sy nghi java web developer date birth gender phone email hsnghi@gmailcom address cam hieu cam lo quang tri viet nam website httpswwwfacebookcomhosynghi want learn work continuously professional information technology environment aneminent developer able expert programing section particular software section objective general work experience present fpt software da nang company java web developer,1,train
1932,project web ic jp customer financial sector,0,test
1933,job scope investigation maintenance development create new test ut blackbox whiteboxjunit test,0,test
1934,programing languagestech strut java oracle mybatis js function,1,train
1935,size team html css,1,train
1936,tool eclipse photon si object browser svn fpt software da nang company java web developer,1,train
1937,prioject web ff jp customer financial sector job scope investigation maintenance development create new type text function test ut blackbox whiteboxjunit test,1,train
1938,programing languagestech strut java oracle js html,1,train
1939,size team css,1,train
1940,tool eclipse neon si object browser svn skill backend frontend java core strut spring javascript htmlcss knowedeg database sql hibernate spring jpa jdbc,1,train
1941,hoang trung quan web developer intern quanhoang@studentpasserellesnumeriquesorg son tra da nang linkedincominhoangtrungquan,0,test
1942,oct present jan feb sep oct education passerelle numerique vietnam pnv bachelor diploma information technology experience advanced web project restaurant management web html css js leader build customer interface plan implement project api project automatic email smtpj objectoriente programming electronic sale management app java leader create account user admin assign task member report advanced database online sale management mysql leader plan project write query datum statistic project create relationship table report activity social project garbage collection leader connect people resolve team conflict encourage people join protect environment reference mr vo cong dinh teacher dinhcong@passerellesnumeriquesorg bold cheerful enthusiastic work look opportunity study experience real work environment company look new experience challenge support family soft skill team work,1,train
1943,selfstudy,0,test
1944,english technical,1,train
1945,programming language c javascript java html css,1,train
1946,rdbms mysql code interest sep oct,1,train
1947,tool github visual studio aug sep,1,train
1948,problem solve,0,test
1949,trung hieu internship,0,test
1950,trunghieu@gmailc om httpswwwfacebookcom trunghieu,0,test
1951,education want apply position company intern programming skill soft skill help complete company project internship hope able work company help company complete project effectively danang university science technology major information technology gpa oct,0,test
1952,skill english programming language java javascript cnet php html css,1,train
1953,project participation project chess game role team leader project description build program play chess lan combine artificial intelligence play computer team size technology java responsibility build interface connect play socket lan ai algorithm support link project httpsgithubcomtrunghieugamechessaigit project college admission web role member project description build website help student student look basic information university country admin function manage member post website team size technology c responsibility backend link project httpsgithubcomtrunghieuwebtuyensinh project hotel staff management website role personal project description site basic function manage hotel staff team size technology php responsibility stack link project httpsgithubcomtrunghieuwebttnhanviengit,0,test
1954,dang le hoang,0,test
1955,nationality vietnamese date birth gender marital status single email phone hoangle@gmailcom,0,test
1956,address k suot lien chieu district da nang city,0,test
1957,enthusiastic work try complete task good way enthusiastic work software love simplicity high performance stability software application make software application favorite activity start develop web application mid intermediate experience javascript learn javascript foundation software development design pattern database backend future want fullstack developer,1,train
1958,danang university education major software engineer activity society hand hand,1,train
1959,dang le hoang cv apr jun,0,test
1960,win prize contest make game gameloft certificate completion month bootcamp program enclave company software engineer,0,test
1961,certificate award,0,test
1962,professional summary,1,train
1963,good technical work hard reach target good team work good communication skill,0,test
1964,jump time apr apr description game support android operate system,0,test
1965,dang le hoang cv,0,test
1966,etravel time dec jun description team develop etravel website offer schedule tailor need preference user create good trip user technology reactjs nodejs google map apis amazon web service mongodb atlas,1,train
1967,tomoni time jul apr description build develop tomoni admin tomoni customer website tomoni solution company main function websit include warehouse management product management distribution customer interaction management execution order type customer request technology reactjs php amazon web service,1,train
1968,social activity,0,test
1969,hobby interest,0,test
1970,travel,0,test
1971,play sport contact,0,test
1972,join hand hand club danang university education,0,test
1973,mail hoangle@gmailcom,0,test
1974,mobile facebook httpswwwfacebookcomuntitle dang le hoang cv,0,test
1975,address nghe province viet nam project email tranthinu@gmailcom hmp hmp hmp,0,test
1976,background information birthday female phone career goal,0,test
1977,experience leader improve skill automation test,1,train
1978,understand test technique year,1,train
1979,leader skill analytical skill automation test manual test teamwork,1,train
1980,education school vinh university major information technology degree classification good gpa work experience fpt software central region company limit position fresher java fpt software central region company limit position tester sharex hmp,1,train
1981,requirement analyze create view test create testcase excute test review test result report bug,1,train
1982,requirement analyze create view test create testcase create test script run test script review evident report bug certificate istqb,1,train
1983,b english certificate vinh university,1,train
1984,la hoai trinh t n t e r n s h p personal profile accumulate skill experience programming master tool need create specific application study school furthermore deep understand software life cycle capable aspect development programming test know foreign language communicate japanese strong point concept creation professional experience da nang university science technology project analysis algorithm design idea proceed build program professional development stem bootcamp training participate stem training camp education background da nang university science technology thyear student information technology gpa core skill teamwork skill solve problem skill experience organize extracurricular activity able listen speak read write basic japanese career highlight time receive scholarship encourage study receive microsoft youthspark scholarship certificate participation prevention epidemic covid dut c o n t c t d e t l s fbcomtrinhhoai hoaitrinh@gmailcom hoa minh lien chieu da nang,1,train
1985,vo ngoc huan backend developer phone email httpsgithubcomngochuan github gitlab ngochuan@gmailcom httpsgitlabcomngochuan summary take project seek competitive challenge environment ecommerce comestic shop online system serve establish career large firm good opportunity expand skill knowledge finally hope limit ability contribute growth company small skill programming javascript technical skill summary,0,test
1986,experience html css bootstrap experience reactjs reacthook react router es basic jquery experience firebase experience nodejs express experience sqlserver mysql basic ruby golang basic understand cicd basic understand graphql know use linux operate system good git gitlab english skill b read skill good listen skill write skill improve speak skill improve soft skill,1,train
1987,lai truong q c e n g n e e r phone email truonglai@gmailcom address nguyen ba tuyen tan binh ho chi minh professional summary workingonquality control engineer position year look job work professional environment develop expand relationship apply knowledge skill learn mywork experience work experience pyco group company qc engineer present join project company namestash loyalty project namestash loyalty platform provide solution corporation run campaign deliver reward end monitor campaign performance start project responsibility,0,test
1988,work main qc stash project manual test web application,1,train
1989,investigate requirement specification develop test case stash admin stash connect,1,train
1990,clarify requirement question discuss po,1,train
1991,conduct execute functional test regression test system test defect analysis,1,train
1992,make sure product compatible different browser device email client,1,train
1993,report manage bugsdefect bug track system,1,train
1994,api test postman tool,1,train
1995,layout test different browser device chrome mac safari android ios join project company nameshahid project nameshahid mbc group premium videoondemand vod platform ondemand video service arab world provide service watch large arabic series program movie anytime different shahid application responsibility,0,test
1996,month work main qc ofshahid project manual test include web integration profile subscription feature,1,train
1997,investigate requirement specification develop test case test plan different,1,train
1998,make sure product compatible different browser device email client r,1,train
1999,review client feedback orreproduce client issue,1,train
2000,test api config datum postman check layout site,1,train
2001,support team leader assign task member project join project company mbc development phase project mbc development phase mbcnet act tv representation online mbc provide freetoair satellite broadcast purpose develop system content repository service deliver right content right manage content distribution channel target audience responsibility,1,train
2002,year month work main qc mbc project manual test,1,train
2003,follow requirement story write test case office office native,1,train
2004,technique design test case equivalence partition boundary value analysis,1,train
2005,test execution device desktop mobile tablet,1,train
2006,zepplin tool compare test layout,1,train
2007,smoke test regression test system test new build,1,train
2008,report verify comment bug jira system,1,train
2009,work late support project delivery,0,test
2010,postman tool test api project skill techical skill manual test skill api test postman test tool inspection firebug cssviewer fontfinder pixelperfect test management tool zephyr jira work toolsenvironment confluence slack skype soft skill qualitydetail orient good teamwork good selfmanagement quick adaptability new environment fast learn major web development test associate degree issue da n ang college technology passerellesnumerique certificate address da nang viet nam education passerllesnumerique vietnam logigear training testarchitect tool certification manual test automation test istqb certify tester foundation level certificate lctp manual test automation test logigear danang,0,test
2011,ngo xuan sing,0,test
2012,sangngodn@gmailcom,0,test
2013,tran trieu luat hoa minh lien chieu,0,test
2014,nearly year month learn java school month internship code engine studio use agile scrum restful api java spring build project friendly fun sociable person ability work independently group love programming andwill improve day work selfstudy skill java database sql server postgre sql framework java spring boot interest code music movie travel reference christophe kim ngo ceo code engine studio email christophengo@codeenginestudiocom fpt polytechnic major developer java programming education september january graduation grade good work experience intership code engine studio dev developer java january project homestayintroduction rent application travel master project teamsize member position developer,1,train
2015,write function apis project upgrade code work heroku postgre sql swagger document gitlab code java spring programming backend achievement skill gain improve code skill problem solve think enhance ability evaluate work estimate time execute work fpt polytechnic student september january,1,train
2016,learn java learn angular js learn html css learn java spring recognition gain increase ability think programmatically manage upgrade maintain divide manage job,1,train
2017,education codegym hue java web backend development aptech hue ltv international hien tai quang phuoc fresher java developer,1,train
2018,work experience codegym bootcamp hue student,1,train
2019,doquangphuoc@gmailcom,0,test
2020,huong toan huong tra thua thien hue,0,test
2021,fbcomquangphuoc career goal,0,test
2022,want fresher java developer year stick junior year senior skill htmlcss javascriptjava git spring framework mysql postgresql interest read book soccer listen music,1,train
2023,learn use html css javascript create basic website access java database mysql postgresql ajax build backend application jsp servlet technology spring framework spring mvc spring boot spring security improve skill search information work group manage github source code know manage divide work product backlog kanban scrum,1,train
2024,learn process codegym module week hour solve think problem,0,test
2025,complete course learn get thing kanban help well efficient work management learn foundation javascrip write clean code learn object orient programming oop knowledge gain problem solve think use basic htmlcss proficient javascrip write clean code basic objectoriente programming selfstudy document search skill work management teamwork skill complete web page html css selfcomplete static websitelink httpsgithubcomdoquangphuocwatchesgit module week hour java core,1,train
2026,familiar objectoriente programming oop java think solve problem skill achieve solve problem objectoriente programming skill improve selfstudy technique search keyword english module week hour java ee,1,train
2027,know java webservlet jsp familiar database mysql implement mvc model skill achieve good use servlet jsp,1,train
2028,improve objectoriente programming skill design execute query mysql database connection jdbc implement mvc model selfcomplete blog page link httpsgithubcomdoquangphuoccasemodulegit module week hour spring framework,1,train
2029,learn spring mvc learn view engine thymeleaf learn spring security skill achieve use spring mvc spring security spring datum jpa complete simple online sale website team write spring mvc combine spring security spring datum jpa module week hour spring boot,1,train
2030,learn spring framework learn jqueryajax skill achieve jquery ajax asynchronous handle complete website coffee shop management team spring boot conjunction spring security spring datum jpalink httpsgithubcomdomiacode coffeemanagementapplicationgit,1,train
2031,kanban,0,test
2032,learn learn,0,test
2033,scrum plan manage job kanban limit focus complete achieve good shortterm longterm goal,0,test
2034,reference person mr nguyen huu anh khoa training director hue codegym company codegym vietnam jsc phone number mr le tuong phuc director codegym hue center company codegym vietnam jsc phone number,0,test
2035,nguyen tinh c r e e r o b j e c t v e,0,test
2036,desire condition opportunity advantage knowledge experience gain work advance look opportunity promotion success work additional learn advanced knowledge programming logic insight javascript typescript extensive frontend developer professional look forward find job good promotion opportunity w o r k e x p e r e n c e n t e r n s h p f p t s o f t w r e frontend developer december march bootstrap jquery ajax have basic knowledge react js have knowdege basic git git post project github c o n t c t m e t phan thanh st thanh khe dis da nang city nguyentinhdn@gmailcom s k l l s s u m m r y easily adapt new environment ability work group e d u c t o n l h s t o r y d u y t n u n v e r s t y m j o r bachelor business administration effective timemanage programming language javas c ript es htmlcss,0,test
2037,truong thi trinh apply tester date birth gender female phone email trinhtruong@gmailcom address tam ky quang nam viet nam website httpswwwfacebookcomtruongthimytrinh,0,test
2038,objective shortterm,0,test
2039,contribute accumulate knowledge experience organizational objective,0,test
2040,work professional environment dynamic fair competition longterm continue study improve knowledge professional experience qc education sep sep university education university danang major information technology iviettech professional programmer training center major software test manual automation test grade good dec jul technical skill strength,1,train
2041,analyzewrite test case test knowledge ms office create tool excel word powerpointthis help save lot time task,0,test
2042,knowledge information technology initiative research requirement project understand clearly transfer info developer good computer skill quickly adapt new software take project summary project project description role position work description experience project project description role position work description experience portal portal website employee company employee login account information change password choose vacation schedule qc member read analyze requirement create testcase manual test execute testcase log bug github tool know understand spec write testcase execute testcase report bug know tool support work like github improve learn english individual work independently customer relationship management crm crm system software manage customer information follow help product qc member read analyze requirement create estimate task create testcase review testcase execute testcase report bug trello work process test know create document test plan estimation report bug know tool support work like trello improve teamwork individual work independently,0,test
2043,work experience dec mar intern asian tech company qc internship write manual test web mobile application application test technique equivalence partition boundary value analysis decision table read requirement analysis create test case execute testcase log bug github tool iviettech professional programmer training center write manual test web mobile application write automation test web selenium webdriver read requirement analysis create test case execute testcase log bug trello tool create estimate task tester miracle group read requirement analysis test web mobile application log bug userback trello jira tool sep jul present,1,train
2044,write read speak listen interest read watch tv cook travel,0,test
2045,education finalyear student da nang university science technology major information technology nguyen buu apply frontend internship gpa professional programming training center iviettech major end developer,1,train
2046,technical skill technical skill summary programming frontend,1,train
2047,proficiency html css bootstrap basic javascript jquery experience github experience reactjs react router redux thunk,1,train
2048,nguyenbuu@gmailcom,0,test
2049,k ton duc thang hoa khanh nam lien chieu da nang,0,test
2050,facebookcomnguyenbuu objective seek competitive challengingenvironment serve establisha career alarge firm good opportunity expand skill andknowledge finally hope limitedability contribute thegrowth company small english skill read skill material listen skill improve speak skill improve write skill improve,0,test
2051,take project summary build web book ticket cinema description purpose project provide easyyou buy ticket view information current upcoming movie cinema info accompany service,0,test
2052,programming javascript technology reactjs jquery bootstrap framwork support reactjs boostrap library use react router react thunk reactbootstrap material database json server team number role member responsibility design ui register login logout decentralized admin user admin function managerevenue manageuser function infomation infomation deal rating create carousel footer create supportpage reviewmovie eventpage gain experience skill work json server work reactjs npm install experience branch github interest soccer music dance,1,train
2053,experience template html css bootstrap responsive web experience ajax javascript source code httpsgithubcomiloveungancinemaproject demo heroku httpswebcinemattcnherokuappcom,1,train
2054,dinh cong tai rd year student k dien bien phu thanh khe da nang braddinh@gmailcom githubcomcongtai profi le sporty guy play lot sport football gym tennis friendly get new environment quick cv hope get opportunity work future educa ti dut da nang university science technology present degree information technology gpa toeic techni l ski ll java basis swing jspservlet socket clientserver odbc android,0,test
2055,project bkzalo android chat application c basis net window form entity framework,1,train
2056,project pma pharmacy management application window form application entity framework,1,train
2057,cc basis oop python basis htmlcssjavascript basis,1,train
2058,sql sqlserver mysql basis git tomcat basis,1,train
2059,project student management application dynamic website basis htmlcssjavascript backend php soft ski ll actively learn research seek new technology adapt quickly new environment good interpersonal communication skill basis english communication good speak listen good teamwork,1,train
2060,dang thi thi thuy apply tester position date birth gender female phone email thuytoan@gmailcom address hai chau da nang,0,test
2061,shortterm work professional environment dynamic fair competition obtain istqb certificate obtain n certificate longterm continue study improve knowledge professional experience ba,0,test
2062,college education hue university major mathematic teacher education rank good gpa professional programmer training center iviettech major software test rank good gpa,1,train
2063,knowledge software development life cycle test process,1,train
2064,skill requirement analysis test design execute test write test report know apply test design technique blackbox technique whitebox technique experiencebase technique design test case know use management tool excel google sheet trello jira test link knowledge basic automation test selenium selenium webdriver good computer skill quickly adapt new software knowledge information technology bit java c knowledge ms office excel word power point,1,train
2065,june january fpt software da nang tester join japanese project hsp nttcwstaffia sbibit january study iviettech professional programmer training center august january july,1,train
2066,taisun company qc lap staff hue tutor center math teacher,1,train
2067,take project summary,0,test
2068,project period tool work description role position tester hsp june february project description japanese project develop insurance contract system excel jira learn business system write test matrix write sql query test database mysql execute test log defect internal tool jira report test result issue team leader support team leader review testcase evidence,1,train
2069,project nttcw staffia february august period project description role position tool work description japanese project employee management system tester excel jira learn business system write test matrix write sql query test database oracle execute test log defect internal tool jira report test result issue team leader support team leader review testcase evidence project sbibit period project description role position tool tester excel work description august january japanese project develop account open verification system jira learn business system write test case write sql query test database mysql execute test log defect internal tool jira report test result issue team leader support team leader review testcase evidence,1,train
2070,gain experience skill strong logical think analytical skill good knowledge software test basic methodology technique good experience write test matrix test case base requirement handson experience write sql query test database mysql oracle skill,0,test
2071,japanese english n read write document spec guideline mail english soft skill,1,train
2072,hardworking helpful careful calm reliable person able work independently team quickly adaptable new environment able work pressure passion responsibility job give analytical detailoriente mindset solid collaboration facilitation negotiation contribute good atmosphere team connect people team,0,test
2073,interest habit,0,test
2074,read book listen music travel,0,test
2075,thank,0,test
2076,van dinh nhat huu apply java,0,test
2077,nhathuu@gmail com fbcomhuuitg,0,test
2078,feb,0,test
2079,bear daklak locate central viet nam bachelor degree information technology da nang university education july complete java programming course z professional programmer training center iviettech get good result subject html css jsp servlet java core java spring uml course help gain programming knowledge think complete project believe skill experience solid foundation way excellent website developer future,1,train
2080,education da nang university education major bachelor information technology gpa professional programmer training center iviettech major certificate java programmer gpa sep jul dec,1,train
2081,skill experience java web technology java core jspservlet jdbc spring mvc jpa experience netbeans ide eclipse ide experience microsoft sql workbench experience experience maven bitbucket experience ooad uml basic knowledge c c,1,train
2082,work experience dec professional programmer training center iviettech ecommerce system project project requirement design website sell laptop online make purchase easy convenient make easy seller manage product manage order member member duty function seller admin programming java spring framework database mysql workbench web server tomcat ide netbeans technology java core spring mvc spring security jpa jdbc main function login register,1,train
2083,search product shop cart checkout check state order edit information favorite list manage product category order manage promotion manage user role gain experience skill time management teamwork database design analysis work mysql workbench work spring mvc jpa experience html css bootstrap experience jquery javascript experience bitbucket source code httpsbitlycomvnakah demo httpsbitlycomvnegnfr da nang university education store phone project project requirement design website sell phone member member programming java database mysql workbench web server tomcat ide eclipse technology java core jspservlet jdbc main function login register crud product gain experience skill database design analysis work mysql workbench work mvc model jsp servlet experience html css source code httpsgithubcomnhathuustorephonegit,1,train
2084,teamwork time management problem solve schedule interest objective,0,test
2085,soccer music read book play video game travel focus learn accumulate experience modern healthy competition environment lot opportunity learn contribute longterm development company,0,test
2086,truong phuc duy khang php programmer contact phucduykhang@gmailcom da nang viet nam certificate complete course get certificate vinaenter edu center interest,0,test
2087,update new technology gain creative idea travel experience make new friend visual studio code skill iiiustrator php photoshop objective advantage programming skill experience learn professional backend developer bring lot value client want contribute company apprenticeship company development,1,train
2088,great passion upcoming technology selfmotivate selfdiscipline selfstudy ect good problemsolve teamwork work pressure education vinaenter edu center major information technology start learn html css finish mysql databasethen project php end course project laravel project recruitment description recruitment website job seeker responsibility design theme cut html css build page laravel x manage ensure project schedule technology laravel mysql html css jquery ajax photoshop clothe description website sell clothe pant shoe responsibility create develop website accord customer requirement design db sql build page laravel cut html css interface design manage ensure project schedule technology laravel mysql html css jquery ajax photoshop,1,train
2089,education dong university graduate complete graduation project codegym da nang graduate,0,test
2090,software tran huynh quoc bao java developer,0,test
2091,tranbaohht@gmailcom,0,test
2092,fbcombaotran objective elevate learn practice able develop useful suitable high position skill java spring boot angular htmlcssj jspservlet interest football enthuse programming language go cafe friend learn java spring boot angular web service web app htmlcssj jspservlet,1,train
2093,database mysql workbench ce firebase programming language java javascript se typescript htmlcss framework template springspre datum spring mvc spring security spring boot spring restful spring web service thymeleaf jstl jsp angular bootstrap jquery ajax programming tool webstorm interllij idea visual studio git app servermiddleware tomcat apache software project management marven gradle oop object orient programmingoop,1,train
2094,work experience web date build date website team project scrum master,1,train
2095,function match introduce girlfriend boyfriend manipulate git trello daily group daily individual project scope create prototype design ui function match introduce girlfriend boyfriend create detail design write use case class diagram sequence diagram pseudo code create blackbox tc create database mysql code java spring boot spring restful angular bootstrap htmlcssj fix bug review code review quality finish project scrum car insurance build car insurance sale system team project scrum master,1,train
2096,function manage accident list customer accident approval send email customer approve pdf file convert page hmtl manipulate git trello daily group daily individual project scope create prototype design ui function accident list accident approval create detail design write use case class diagram sequence diagram pseudo code create blackbox tc create database mysql code java spring boot spring restful angular bootstrap htmlcssj fix bug,1,train
2097,review code review quality finish project scrum object recognition app graduation project team project,0,test
2098,frontend learn build appropriate interface backend document study use available algorithm apply app,0,test
2099,truong ngoc long ngoclongxdev@gmailcom gitlabcomngoclongxdev fresher nodejs,0,test
2100,programing language nodejs java database mysql sql server cassandra mongodb framework nodejs express socketio framework java core servlet spring mvc spring boot hibernate tool work git trello skype,1,train
2101,language english read write experience staffdeveloper developer experience project developer,1,train
2102,work database design build api web display datum vuejs technology nodejs vuejs mysql cassandra git description couple website date tinder team size member start glance,1,train
2103,couple developer nail schedule,0,test
2104,work database design build api web display datum vuejs technology nodejs vuejs mysql git description nail schedule website help user schedule service nail spa massage quickly team size member developer toeic video,1,train
2105,work database design build api web display datum vuejs technology nodejs vuejs mysql git description toeic video website help user study foreign video team size member,1,train
2106,work database design build api web display datum vuejs technology nodejs vuejs mysql git description web shop ice cream help customer order quickly team size member developer ice cream developer chinese shop,1,train
2107,work database design crawl datum build api web display datum vuejs technology nodejs vuejs mysql git description chinese shop website sell fashion footwear toy electronic crawl datum tmall taobao site team size member personal project developer feature,1,train
2108,develop online game dice technology nodejs vuejs socketio team size member game dice,1,train
2109,developer owner medium,1,train
2110,work build api web display datum vuejs description medium website save image video technology nodejs vuejs team size member developer owner portfolio,1,train
2111,work database design build api web display datum vuejs description portfolio website multi language introduce company technology nodejs vuejs mysql team size member,1,train
2112,work database design design theme display datum jsp description website sell clock technology java spring mvc hibernate team size member developer owner web shop sell clock education da nang,1,train
2113,major gpa engineer coursework practical engineer certificate,1,train
2114,java practice engineer fpt polytechnic fpt polytechnic,1,train
2115,phone nguyen van dat danang university technology email nvdatdut@gmailcom th year student software engineer pfiev da nang polytechnic university basic knowledge object orient programming datum structure algorithm good selfstudy ability love learn new thing work group summary skill,0,test
2116,cc javapython html css database management system,1,train
2117,version control git,1,train
2118,foreign language,0,test
2119,english france,1,train
2120,time management teamwork,0,test
2121,ms sql server mysql,1,train
2122,soft skill education danang university technology vietnam study software engineer pfiev gpa project datum structure project algorithm,1,train
2123,description evaluation sort algorithm till,0,test
2124,evaluate algorithm arrange accord theory calculate complexity recheck actual execution time algorithm math,1,train
2125,team size responsibility smart gate description sensor,0,test
2126,team size responsibility,0,test
2127,write report pastime activity,0,test
2128,code write report,0,test
2129,smart door system open door facial recognition obstacle,0,test
2130,arduino code control servo motor obstacle sensor post json server arduino wifi module esp keen read book listen music free time,0,test
2131,camping friend long vacation,0,test
